abs_error,group
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.16666638888935187,500 Speakers
0.0,500 Speakers
0.16666638888935187,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.19999960000080003,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.3333322222259259,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.22222197530891633,500 Speakers
0.1999998000002,500 Speakers
0.19999960000080003,500 Speakers
0.11111098765445816,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.11111098765445816,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.12499984375019532,500 Speakers
0.11111098765445816,500 Speakers
0.0,500 Speakers
0.12499984375019532,500 Speakers
0.11111098765445816,500 Speakers
0.0,500 Speakers
0.3333322222259259,500 Speakers
0.24999937500156252,500 Speakers
0.0,500 Speakers
0.14285693877580175,500 Speakers
0.0999999000001,500 Speakers
0.12499984375019532,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.24999937500156252,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.24999937500156252,500 Speakers
0.0,500 Speakers
0.3333322222259259,500 Speakers
0.0,500 Speakers
0.14285693877580175,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.3333322222259259,500 Speakers
0.3333322222259259,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.11111098765445816,500 Speakers
0.0,500 Speakers
0.12499984375019532,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.16666638888935187,500 Speakers
0.0,500 Speakers
0.16666638888935187,500 Speakers
0.16666638888935187,500 Speakers
0.0,500 Speakers
0.12499984375019532,500 Speakers
0.14285693877580175,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.2857138775516035,500 Speakers
0.0,500 Speakers
0.24999937500156252,500 Speakers
0.19999960000080003,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.16666638888935187,500 Speakers
0.0,500 Speakers
0.0999999000001,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.19999960000080003,500 Speakers
0.12499984375019532,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.16666638888935187,500 Speakers
0.0,500 Speakers
0.16666638888935187,500 Speakers
0.0,500 Speakers
0.16666638888935187,500 Speakers
0.0999999000001,500 Speakers
0.0,500 Speakers
0.24999968750039064,500 Speakers
0.11111098765445816,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.11111098765445816,500 Speakers
0.2857138775516035,500 Speakers
0.0,500 Speakers
0.16666638888935187,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.3333322222259259,500 Speakers
0.0,500 Speakers
0.19999960000080003,500 Speakers
0.0,500 Speakers
0.14285693877580175,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.16666638888935187,500 Speakers
0.0,500 Speakers
0.14285693877580175,500 Speakers
0.24999937500156252,500 Speakers
0.0,500 Speakers
0.24999937500156252,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.9999900000999989,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.24999937500156252,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.1999998000002,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.11111098765445816,500 Speakers
0.0,500 Speakers
0.12499984375019532,500 Speakers
0.24999937500156252,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.14285693877580175,500 Speakers
0.3333322222259259,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.33333277777870374,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.14285693877580175,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.19999960000080003,500 Speakers
0.0,500 Speakers
0.19999960000080003,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.16666638888935187,500 Speakers
0.0,500 Speakers
0.11111098765445816,500 Speakers
0.0,500 Speakers
0.0999999000001,500 Speakers
0.11111098765445816,500 Speakers
0.0,500 Speakers
0.19999960000080003,500 Speakers
0.3333322222259259,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.14285693877580175,500 Speakers
0.0,500 Speakers
0.14285693877580175,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.24999937500156252,500 Speakers
0.19999960000080003,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0999999000001,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.1999998000002,500 Speakers
0.0,500 Speakers
0.14285693877580175,500 Speakers
0.11111098765445816,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.19999960000080003,500 Speakers
0.24999937500156252,500 Speakers
0.24999937500156252,500 Speakers
0.3333322222259259,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.16666638888935187,500 Speakers
0.0999999000001,500 Speakers
0.11111098765445816,500 Speakers
0.11111098765445816,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.14285693877580175,500 Speakers
0.0,500 Speakers
0.14285693877580175,500 Speakers
0.14285693877580175,500 Speakers
0.0,500 Speakers
0.0999999000001,500 Speakers
0.0,500 Speakers
0.24999937500156252,500 Speakers
0.0,500 Speakers
0.16666638888935187,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.24999937500156252,500 Speakers
0.2857138775516035,500 Speakers
0.2857138775516035,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.12499984375019532,500 Speakers
0.14285693877580175,500 Speakers
0.49999750001249993,500 Speakers
0.14285693877580175,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.19999960000080003,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.14285693877580175,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0999999000001,500 Speakers
0.0,500 Speakers
0.24999968750039064,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.2857138775516035,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.11111098765445816,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.22222197530891633,500 Speakers
0.0,500 Speakers
0.11111098765445816,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.11111098765445816,500 Speakers
0.0,500 Speakers
0.19999960000080003,500 Speakers
0.0999999000001,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.14285693877580175,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0999999000001,500 Speakers
0.0,500 Speakers
0.3333322222259259,500 Speakers
0.0,500 Speakers
0.49999875000312505,500 Speakers
0.0,500 Speakers
0.16666638888935187,500 Speakers
0.11111098765445816,500 Speakers
0.0,500 Speakers
0.19999960000080003,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.11111098765445816,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0999999000001,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.14285693877580175,500 Speakers
0.16666638888935187,500 Speakers
0.22222197530891633,500 Speakers
0.24999937500156252,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.16666638888935187,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.19999960000080003,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.33333277777870374,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.16666638888935187,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0999999000001,500 Speakers
0.49999750001249993,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.11111098765445816,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.3333322222259259,500 Speakers
0.14285693877580175,500 Speakers
0.0999999000001,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.0,500 Speakers
0.11111098765445816,500 Speakers
0.0,500 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.16666638888935187,750 Speakers
0.19999960000080003,750 Speakers
0.0999999000001,750 Speakers
0.0,750 Speakers
0.24999937500156252,750 Speakers
0.2857138775516035,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.16666638888935187,750 Speakers
0.19999960000080003,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.19999960000080003,750 Speakers
0.14285693877580175,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.19999960000080003,750 Speakers
0.16666638888935187,750 Speakers
0.24999937500156252,750 Speakers
0.3333322222259259,750 Speakers
0.0,750 Speakers
0.12499984375019532,750 Speakers
0.0999999000001,750 Speakers
0.24999937500156252,750 Speakers
0.19999960000080003,750 Speakers
0.0,750 Speakers
0.14285693877580175,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.19999960000080003,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.1999998000002,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.11111098765445816,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.19999960000080003,750 Speakers
0.0,750 Speakers
0.1999998000002,750 Speakers
0.0,750 Speakers
0.3333322222259259,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.16666638888935187,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.11111098765445816,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.1999998000002,750 Speakers
0.0999999000001,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.49999750001249993,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.16666638888935187,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.12499984375019532,750 Speakers
0.19999960000080003,750 Speakers
0.12499984375019532,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.49999750001249993,750 Speakers
0.0,750 Speakers
0.24999937500156252,750 Speakers
0.1999998000002,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.11111098765445816,750 Speakers
0.11111098765445816,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.14285693877580175,750 Speakers
0.0,750 Speakers
0.11111098765445816,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.14285693877580175,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.16666638888935187,750 Speakers
0.19999960000080003,750 Speakers
0.0,750 Speakers
0.19999960000080003,750 Speakers
0.3333322222259259,750 Speakers
0.12499984375019532,750 Speakers
0.0,750 Speakers
0.49999750001249993,750 Speakers
0.0,750 Speakers
0.11111098765445816,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.16666638888935187,750 Speakers
0.24999937500156252,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.49999750001249993,750 Speakers
0.24999968750039064,750 Speakers
0.0,750 Speakers
0.3333322222259259,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.14285693877580175,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.12499984375019532,750 Speakers
0.0999999000001,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.12499984375019532,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.1999998000002,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.16666638888935187,750 Speakers
0.14285693877580175,750 Speakers
0.12499984375019532,750 Speakers
0.0999999000001,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.19999960000080003,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.16666638888935187,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.11111098765445816,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.16666638888935187,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.24999937500156252,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.24999937500156252,750 Speakers
0.0999999000001,750 Speakers
0.0,750 Speakers
0.24999937500156252,750 Speakers
0.19999960000080003,750 Speakers
0.11111098765445816,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.12499984375019532,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.19999960000080003,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.24999968750039064,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.2999997000003,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.16666638888935187,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.3333322222259259,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.12499984375019532,750 Speakers
0.24999937500156252,750 Speakers
0.24999968750039064,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.11111098765445816,750 Speakers
0.0,750 Speakers
0.3333322222259259,750 Speakers
0.0,750 Speakers
0.1999998000002,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.49999750001249993,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.1999998000002,750 Speakers
0.0999999000001,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.11111098765445816,750 Speakers
0.0,750 Speakers
0.12499984375019532,750 Speakers
0.0,750 Speakers
0.14285693877580175,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.49999750001249993,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.11111098765445816,750 Speakers
0.0,750 Speakers
0.12499984375019532,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.24999937500156252,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.24999937500156252,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.11111098765445816,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.1999998000002,750 Speakers
0.0,750 Speakers
0.11111098765445816,750 Speakers
0.11111098765445816,750 Speakers
0.0,750 Speakers
0.16666638888935187,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.24999937500156252,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.1999998000002,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.49999875000312505,750 Speakers
0.19999960000080003,750 Speakers
0.0,750 Speakers
0.11111098765445816,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.12499984375019532,750 Speakers
0.0,750 Speakers
0.24999937500156252,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.24999937500156252,750 Speakers
0.0,750 Speakers
0.14285693877580175,750 Speakers
0.49999750001249993,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.14285693877580175,750 Speakers
0.14285693877580175,750 Speakers
0.0,750 Speakers
0.0999999000001,750 Speakers
0.24999937500156252,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.1999998000002,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.11111098765445816,750 Speakers
0.11111098765445816,750 Speakers
0.14285693877580175,750 Speakers
0.16666638888935187,750 Speakers
0.0,750 Speakers
0.16666638888935187,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.11111098765445816,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0999999000001,750 Speakers
0.11111098765445816,750 Speakers
0.0,750 Speakers
0.19999960000080003,750 Speakers
0.0,750 Speakers
0.16666638888935187,750 Speakers
0.0999999000001,750 Speakers
0.0999999000001,750 Speakers
0.12499984375019532,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.11111098765445816,750 Speakers
0.0,750 Speakers
0.16666638888935187,750 Speakers
0.24999937500156252,750 Speakers
0.16666638888935187,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.14285693877580175,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0999999000001,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.3333322222259259,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.1999998000002,750 Speakers
0.0,750 Speakers
0.0999999000001,750 Speakers
0.0999999000001,750 Speakers
0.0999999000001,750 Speakers
0.0999999000001,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.0,750 Speakers
0.4999991666680556,750 Speakers
0.0,750 Speakers
